customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_bucket,services_count,monthly_to_total_ratio,internet_no_tech_support,fiber_optic,month_to_month,no_online_security,expected_tenure,CLV
0564-MUUQK,0,0,1,1,20,1,2,1,0,0,2,2,0,2,0,1,0,95.5,1916.2,0,1,6,1.0032460732984294,0,1,1,1,26,2483.0
8981-FJGLA,1,0,0,1,11,1,2,1,0,0,2,0,0,0,0,1,3,78.0,851.8,0,3,4,0.9927738927738927,1,1,1,1,17,1326.0
9601-BRXPO,0,0,1,0,25,1,2,1,0,0,2,2,2,2,0,1,0,104.95,2566.5,1,2,7,0.9781800857551215,0,1,1,1,31,3253.4500000000003
9442-JTWDL,0,0,0,0,11,1,0,2,1,1,1,1,1,1,1,0,1,20.05,237.7,0,3,1,1.0777601450918157,0,0,0,0,18,360.90000000000003
9028-LIHRP,1,0,1,1,71,1,0,1,2,2,2,2,2,0,2,0,1,100.2,7209.0,0,2,7,1.0133254617525513,0,1,0,0,84,8416.800000000001
3363-DTIVD,1,0,1,1,71,1,2,1,2,0,2,0,2,2,2,0,2,105.55,7405.5,0,2,7,0.9881839592743576,1,1,0,0,84,8866.199999999999
0491-KAPQG,1,0,0,0,21,1,2,1,0,0,0,0,0,0,0,1,2,73.7,1558.7,0,1,3,1.0071073205401564,1,1,1,1,27,1989.9
4633-MKHYU,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,3,88.4,788.6,0,3,4,0.9912016088486677,1,1,1,1,15,1326.0
5269-NRGDP,1,0,1,1,42,1,0,0,0,0,2,2,2,2,1,0,2,73.15,3088.25,0,2,6,1.0051915503043323,0,0,0,1,54,3950.1000000000004
3319-DWOEP,1,1,1,0,6,1,0,1,0,0,2,0,2,2,0,1,2,95.75,573.75,1,0,5,0.9986945169712794,1,1,1,1,12,1149.0
5855-EIBDE,0,0,1,0,49,1,2,1,2,2,2,2,0,2,2,0,1,106.65,5174.35,0,2,8,0.9901451438521963,0,1,0,0,84,8958.6
3062-ICYZQ,0,0,1,1,51,1,2,1,2,2,0,0,0,2,0,1,2,93.8,4539.35,0,2,6,0.94890045570467,1,1,1,0,57,5346.599999999999
4958-XCBDQ,1,1,0,0,35,1,2,1,0,0,2,0,2,2,0,1,2,101.4,3496.3,1,2,6,0.9851507466892083,1,1,1,1,41,4157.400000000001
7396-VJUZB,1,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,3,45.25,155.35,0,0,2,0.8582872928176796,1,0,1,1,10,452.5
2040-VZIKE,0,0,1,0,49,1,2,1,2,0,0,0,2,2,0,1,3,100.85,4847.35,0,2,6,0.9809173049487521,1,1,1,0,55,5546.75
0247-SLUJI,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,0,3,19.7,19.7,0,0,1,1.0,0,0,1,0,7,137.9
2122-YWVYA,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0,1,3,1.017094017094017,1,1,1,0,24,1809.6000000000001
3961-SXAXY,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,44.05,44.05,0,0,2,1.0,1,0,1,1,7,308.34999999999997
9766-HGEDE,0,0,1,0,17,1,0,2,1,1,1,1,1,1,1,0,3,19.35,307.0,0,1,1,0.9332725338197293,0,0,0,0,30,580.5
2724-FJDYW,1,0,0,1,39,0,1,0,0,0,2,2,2,2,1,0,0,54.85,2191.7,0,2,5,1.024565832223079,0,0,0,1,54,2961.9
4992-LTJNE,1,0,1,1,72,1,2,0,2,0,0,0,0,0,2,0,0,55.3,3983.6,0,2,4,1.0005023106288928,1,0,0,0,84,4645.2
0406-BPDVR,0,1,1,0,54,1,2,1,0,2,0,0,2,2,1,1,1,101.5,5373.1,1,2,6,0.9803138113482942,1,1,0,1,66,6699.0
1396-QWFBJ,0,0,1,1,21,1,0,1,0,2,0,0,0,0,0,1,0,74.05,1565.7,1,1,3,1.0068486543841035,1,1,1,1,27,1999.35
2164-SOQXL,0,0,1,1,20,1,0,2,1,1,1,1,1,1,0,0,3,20.05,406.05,0,1,1,1.0125935162094764,0,0,1,0,26,521.3000000000001
5570-PTWEH,0,0,1,0,3,1,2,1,0,0,0,0,0,0,0,1,1,75.15,216.75,1,0,3,0.9614105123087159,1,1,1,1,9,676.35
3570-YUEKJ,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0,2,3,0.9984863773965691,1,0,1,1,48,2378.3999999999996
8224-IVVPA,0,0,0,0,27,1,0,0,2,2,0,0,0,0,0,1,3,56.7,1652.95,0,2,4,1.0797243451564438,1,0,1,0,33,1871.1000000000001
5624-BQSSA,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.95,20.95,1,0,1,1.0,0,0,1,0,7,146.65
0813-TAXXS,1,0,0,0,55,1,2,0,0,0,2,0,2,2,2,1,0,77.8,4323.35,0,2,6,1.0103645711614864,1,0,0,1,84,6535.2
1031-IIDEO,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.85,70.85,1,0,2,1.0,1,1,1,1,7,495.94999999999993
0112-QWPNC,1,0,1,0,49,1,2,0,2,0,2,2,2,2,1,0,2,84.35,4059.35,1,2,8,0.9821443693067032,0,0,0,0,66,5567.099999999999
9947-OTFQU,1,1,0,0,15,1,0,1,0,2,0,0,0,0,0,1,2,74.4,1074.3,1,1,3,0.9626344086021505,1,1,1,1,21,1562.4
2333-KWEWW,1,0,0,0,18,1,0,2,1,1,1,1,1,1,2,0,1,20.05,388.6,0,1,1,1.0767525630368522,0,0,0,0,36,721.8000000000001
6267-DCFFZ,0,1,1,0,30,1,2,1,0,2,0,0,2,0,0,1,2,90.05,2627.2,0,2,5,0.972496761058671,1,1,1,1,36,3241.7999999999997
5980-BDHPY,1,0,1,0,72,1,2,0,2,2,2,2,2,2,2,1,0,87.1,6230.1,0,2,9,0.993446230386529,0,0,0,0,84,7316.4
4872-VXRIL,1,0,0,0,56,1,2,0,2,2,0,2,0,0,1,1,0,64.65,3665.55,0,2,6,1.0124709976798143,0,0,0,0,66,4266.900000000001
5188-HGMLP,1,1,1,0,54,1,2,1,0,0,0,0,0,0,0,0,0,74.0,3919.15,0,2,3,0.9807682682682682,1,1,1,1,60,4440.0
3758-CKOQL,0,0,1,0,59,1,2,1,2,2,2,2,0,2,1,1,1,107.0,6152.3,0,2,8,0.974544590527483,0,1,0,0,66,7062.0
4091-TVOCN,1,0,0,1,48,1,2,0,2,0,2,0,2,2,1,1,1,78.75,3682.45,0,2,7,0.9741931216931217,1,0,0,0,54,4252.5
2005-DWQZJ,0,0,1,1,8,1,0,2,1,1,1,1,1,1,2,0,3,19.05,201.7,0,3,1,1.323490813648294,0,0,0,0,36,685.8000000000001
6384-VMJHP,0,0,0,0,72,1,0,0,2,2,2,2,0,2,2,1,1,73.0,5265.2,0,2,7,1.0017503805175039,0,0,0,0,84,6132.0
2272-JKMSI,0,0,1,1,62,1,2,1,0,2,2,2,2,2,1,1,2,110.8,6840.95,0,2,8,0.9958294514964482,0,1,0,1,78,8642.4
0754-EEBDC,1,0,1,1,4,1,0,2,1,1,1,1,1,1,2,0,3,19.9,76.65,0,0,1,0.9629396984924624,0,0,0,0,36,716.4
5651-WYIPH,0,1,0,0,18,1,0,0,0,2,0,0,0,0,0,1,1,49.85,865.75,0,1,3,0.9648389613284296,1,0,1,1,24,1196.4
2845-AFFTX,1,1,1,0,41,1,2,1,0,0,2,0,2,2,0,1,2,99.8,4259.3,1,2,6,1.040935529595777,1,1,1,1,47,4690.599999999999
0328-GRPMV,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.1,70.1,1,0,2,1.0,1,1,1,1,7,490.69999999999993
6235-VDHOM,0,1,0,0,5,0,1,0,0,2,0,0,0,0,0,0,2,28.45,131.05,1,0,2,0.9212653778558876,1,0,1,1,11,312.95
9259-PACGQ,0,0,1,0,34,1,2,0,2,2,0,2,0,0,0,0,2,62.65,2274.9,1,2,6,1.0679780292005072,0,0,1,0,40,2506.0
1686-STUHN,1,0,0,0,42,1,0,2,1,1,1,1,1,1,1,0,0,19.8,849.9,0,2,1,1.022005772005772,0,0,0,0,54,1069.2
5922-ABDVO,0,0,1,0,19,1,2,1,0,0,2,0,0,2,0,0,3,89.65,1761.05,1,1,5,1.0338744239293156,1,1,1,1,25,2241.25
6522-OIQSX,0,0,1,1,69,0,1,0,0,2,2,0,2,2,2,1,1,54.95,3772.5,0,2,5,0.994975669581042,1,0,0,1,84,4615.8
1666-JXLKU,0,0,0,0,37,1,2,1,0,0,2,0,2,2,0,1,2,100.05,3810.55,0,2,6,1.0293636965301134,1,1,1,1,43,4302.15
6614-FHDBO,1,0,0,0,72,1,2,1,0,2,2,2,2,2,2,0,0,109.2,7878.3,0,2,8,1.0020222832722832,0,1,0,1,84,9172.800000000001
6598-KELSS,1,0,0,1,50,0,1,0,2,2,0,0,2,0,1,1,0,43.05,2208.05,0,2,4,1.0258072009291523,1,0,0,0,66,2841.2999999999997
5201-FRKKS,1,0,0,0,25,1,0,1,2,0,0,0,0,0,0,0,0,74.3,1952.25,0,2,3,1.0510094212651413,1,1,1,0,31,2303.2999999999997
8904-OPDCK,1,1,1,0,54,0,1,0,0,0,0,0,0,0,0,1,0,24.95,1364.75,0,2,1,1.012951829585096,1,0,1,1,60,1497.0
2542-HYGIQ,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,19.95,19.95,0,0,1,1.0,0,0,1,0,7,139.65
8510-TMWYB,0,0,1,1,54,1,2,0,0,2,2,0,0,0,2,1,0,59.8,3246.45,0,2,5,1.0053418803418803,1,0,0,1,84,5023.2
8665-UTDHZ,1,0,1,1,1,0,1,0,0,2,0,0,0,0,0,0,2,30.2,30.2,1,0,2,1.0,1,0,1,1,7,211.4
5327-CNLUQ,1,0,1,0,48,1,2,1,2,2,2,0,2,0,2,1,0,96.9,4473.45,0,2,7,0.961784055727554,1,1,0,0,60,5814.0
5956-VKDTT,0,1,1,0,5,1,2,1,0,0,0,0,0,0,0,1,2,74.35,334.8,1,0,3,0.9006052454606591,1,1,1,1,11,817.8499999999999
7921-LMDFQ,1,1,0,0,51,1,0,1,0,0,2,0,2,2,1,1,0,94.0,4905.75,0,2,5,1.0233103879849812,1,1,0,1,66,6204.0
3703-KBKZP,1,1,0,0,16,1,2,1,0,0,0,0,0,0,0,1,0,74.45,1261.35,0,1,3,1.0588901947615847,1,1,1,1,22,1637.9
7145-FEJWU,0,0,0,1,12,1,2,1,0,2,2,0,2,2,0,1,2,105.3,1275.65,0,3,7,1.009536245647357,1,1,1,1,18,1895.3999999999999
2931-VUVJN,0,1,1,0,59,1,2,1,2,2,2,2,0,0,1,1,2,94.05,5483.9,0,2,7,0.9882770614260356,0,1,0,0,66,6207.3
6897-UUBNU,1,0,0,0,29,1,0,1,0,2,0,2,2,0,0,0,3,89.65,2623.65,0,2,5,1.0091543742908244,0,1,1,1,35,3137.75
6369-MCAKO,0,0,1,1,68,1,2,0,2,2,2,2,2,2,2,1,0,89.05,6185.8,0,2,9,1.0215344981338972,0,0,0,0,84,7480.2
6567-HOOPW,0,1,0,0,1,1,0,1,0,0,0,0,2,0,0,1,2,79.2,79.2,1,0,3,1.0,1,1,1,1,7,554.4
1907-UBQFC,1,1,0,0,10,1,0,1,0,2,0,0,0,0,0,1,2,72.85,688.65,1,3,3,0.9452985586822237,1,1,1,1,16,1165.6
3308-JSGML,1,1,1,0,59,0,1,0,2,0,2,2,2,2,2,1,1,64.05,3886.85,0,2,6,1.0285529049074478,0,0,0,0,84,5380.2
6356-ELRKD,0,0,0,0,1,1,0,1,2,0,0,0,2,2,0,1,2,95.6,95.6,1,0,5,1.0,1,1,1,0,7,669.1999999999999
5020-ZSTTY,0,1,0,0,54,1,2,0,2,2,0,2,2,2,1,0,0,82.45,4350.1,1,2,8,0.9770455719515756,0,0,0,0,66,5441.7
3716-LRGXK,1,0,1,0,60,1,2,1,0,0,2,0,2,2,2,0,1,101.15,6067.4,0,2,6,0.999736365134289,1,1,0,1,84,8496.6
0392-BZIUW,0,0,1,0,72,1,2,1,2,0,2,0,2,2,2,1,1,105.0,7589.8,0,2,7,1.003941798941799,1,1,0,0,84,8820.0
2988-QRAJY,1,0,0,0,69,1,2,1,2,2,2,0,2,2,2,1,1,110.05,7430.75,0,2,8,0.9785736391231917,1,1,0,0,84,9244.199999999999
5186-PEIZU,0,0,0,0,35,1,0,2,1,1,1,1,1,1,0,0,0,19.25,617.65,0,2,1,0.916734693877551,0,0,1,0,41,789.25
8566-YPRGL,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.5,19.5,0,0,1,1.0,0,0,1,0,7,136.5
7718-UPSKJ,0,0,1,0,69,1,0,1,2,2,0,2,2,2,1,1,1,106.4,7251.9,0,2,7,0.987781954887218,0,1,0,0,78,8299.2
3733-ZEECP,1,0,1,1,22,1,0,0,0,0,0,2,0,0,0,1,2,51.1,1232.9,0,1,3,1.0966909802526241,0,0,1,1,28,1430.8
4929-ROART,1,0,0,0,18,1,2,0,2,0,0,0,0,0,0,0,3,56.25,969.85,0,1,4,0.9578765432098766,1,0,1,0,24,1350.0
5641-DMBFJ,0,0,1,0,58,1,2,0,2,0,2,2,2,2,2,1,2,84.3,4916.4,0,2,8,1.00552214995705,0,0,0,0,84,7081.2
7245-JMTTQ,0,0,0,0,51,1,2,1,0,2,2,2,2,2,1,1,2,111.5,5703.25,0,2,8,1.0029455728479733,0,1,0,1,66,7359.0
8884-FEEWR,1,0,0,0,35,1,0,2,1,1,1,1,1,1,1,0,0,20.6,754.0,0,2,1,1.0457697642163661,0,0,0,0,42,865.2
4468-KAZHE,0,1,1,0,20,1,0,0,0,2,0,0,0,2,0,1,2,60.0,1259.35,0,1,4,1.0494583333333332,1,0,1,1,26,1560.0
3158-MOERK,0,0,0,0,2,1,2,1,0,0,0,0,2,2,0,1,2,96.0,174.8,1,0,5,0.9104166666666668,1,1,1,1,8,768.0
7639-SUPCW,0,0,0,0,22,1,0,0,2,0,0,0,0,0,0,1,1,48.8,1054.6,1,1,3,0.9823025335320418,1,0,1,0,28,1366.3999999999999
7055-VKGDA,1,0,0,0,54,1,0,1,2,2,0,2,2,2,1,1,1,105.4,5643.4,1,2,7,0.9915313795769203,0,1,0,0,66,6956.400000000001
8791-GFXLZ,1,0,0,0,12,1,0,0,0,2,0,0,0,0,0,1,0,49.05,593.05,0,3,3,1.0075603126061843,1,0,1,1,18,882.9
4800-VHZKI,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,1,3,19.9,19.9,1,0,1,1.0,0,0,1,0,7,139.29999999999998
1216-BGTSP,1,0,0,0,45,1,2,1,2,0,2,2,2,2,0,1,1,108.45,4964.7,0,2,8,1.0173044413708314,0,1,1,0,51,5530.95
6278-FEPBZ,0,0,0,0,9,1,0,2,1,1,1,1,1,1,0,0,3,20.25,186.15,0,3,1,1.0213991769547326,0,0,1,0,15,303.75
6303-KFWSL,0,0,0,0,29,1,2,0,0,2,0,0,0,0,1,1,2,55.25,1620.2,0,2,4,1.0112029957871742,1,0,0,1,42,2320.5
7601-GNDYK,1,0,1,1,35,1,0,2,1,1,1,1,1,1,2,0,3,19.6,686.95,0,2,1,1.001384839650146,0,0,0,0,60,1176.0
8859-AXJZP,1,0,1,1,39,1,2,2,1,1,1,1,1,1,2,1,3,23.8,903.8,0,2,2,0.9737125619478559,0,0,0,0,60,1428.0
4774-HHGGS,1,0,1,0,30,1,0,2,1,1,1,1,1,1,2,0,3,19.05,637.55,0,2,1,1.1155730533683288,0,0,0,0,60,1143.0
0419-YAAPX,1,0,1,0,49,1,0,1,0,2,0,0,2,0,0,1,1,85.3,4297.95,0,2,4,1.0282915041749408,1,1,1,1,55,4691.5
9631-XEYKE,1,0,0,0,3,1,2,0,0,0,0,0,0,0,0,0,0,50.4,137.25,0,0,3,0.9077380952380953,1,0,1,1,9,453.59999999999997
3428-MMGUB,1,0,0,0,60,1,2,1,0,0,2,0,2,0,2,1,2,89.55,5231.2,0,2,5,0.973608784664061,1,1,0,1,84,7522.2
1193-RTSLK,0,0,0,0,38,1,0,1,2,2,2,0,0,0,0,1,1,83.9,3233.6,1,2,5,1.0142400100370115,1,1,1,0,44,3691.6000000000004
4854-SSLTN,1,0,1,1,2,1,0,0,2,2,0,2,0,0,2,0,3,59.5,130.5,0,0,5,1.096638655462185,0,0,0,0,36,2142.0
6425-JWTDV,1,0,1,0,48,1,0,2,1,1,1,1,1,1,2,0,3,19.25,855.1,0,2,1,0.9254329004329005,0,0,0,0,60,1155.0
6131-IUNXN,0,0,1,1,19,1,0,2,1,1,1,1,1,1,0,0,3,20.2,382.2,0,1,1,0.9958311620635747,0,0,1,0,25,505.0
2683-BPJSO,1,0,1,0,29,1,2,1,2,2,0,0,0,0,0,1,2,84.45,2467.1,1,2,5,1.0073702047732793,1,1,1,0,35,2955.75
9839-ETQOE,1,0,0,1,43,0,1,0,2,2,2,0,0,0,0,1,2,40.45,1912.85,0,2,4,1.0997499065742948,1,0,1,0,49,1982.0500000000002
5981-ITEMU,1,0,1,0,40,1,2,1,0,0,0,0,2,2,0,1,0,97.1,3706.95,1,2,5,0.9544155509783727,1,1,1,1,46,4466.599999999999
4505-EXZHB,0,1,0,0,6,1,0,1,0,0,2,0,0,0,0,0,2,74.4,434.1,1,0,3,0.9724462365591398,1,1,1,1,12,892.8000000000001
1670-SVOWZ,0,0,1,1,14,1,0,1,0,2,0,2,0,2,0,1,1,89.65,1208.35,1,1,5,0.9627519719544257,0,1,1,1,20,1793.0
1845-ZLLIG,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,1,3,50.15,50.15,0,0,3,1.0,1,0,1,1,7,351.05
0292-WEGCH,0,0,1,1,54,1,2,0,0,2,2,2,2,2,0,1,2,86.2,4524.05,0,2,8,0.9719107158202286,0,0,1,1,60,5172.0
8313-AFGBW,1,0,1,0,47,1,0,0,0,2,2,0,2,2,2,0,2,73.6,3522.65,0,2,6,1.018342391304348,1,0,0,1,60,4416.0
6941-PMGEP,0,0,0,0,5,1,0,1,0,0,0,0,0,2,0,1,2,80.0,412.5,1,0,3,1.03125,1,1,1,1,11,880.0
2587-YNLES,0,0,1,1,6,1,0,2,1,1,1,1,1,1,2,0,3,20.1,100.35,0,0,1,0.8320895522388059,0,0,0,0,36,723.6
1092-WPIVQ,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,0,3,25.1,428.45,0,1,2,0.9483178397521026,0,0,0,0,36,903.6
7674-YTAFD,0,0,0,0,33,1,0,1,0,2,0,2,0,0,1,1,0,79.95,2684.85,0,2,4,1.0176246517709933,0,1,0,1,42,3357.9
1307-ATKGB,1,0,0,0,24,1,0,1,0,2,2,0,0,2,0,1,2,89.55,2187.15,0,1,5,1.0176577331099945,1,1,1,1,30,2686.5
9565-AXSMR,1,0,1,1,52,1,0,2,1,1,1,1,1,1,2,0,3,19.2,1054.75,0,2,1,1.0564403044871795,0,0,0,0,84,1612.8
6867-ACCZI,0,0,1,1,24,0,1,0,2,2,2,2,0,2,2,1,3,52.5,1208.15,0,1,6,0.9588492063492065,0,0,0,0,36,1890.0
2830-LEWOA,1,0,1,1,61,1,0,1,0,2,2,2,2,2,1,0,1,103.9,6449.15,0,2,7,1.0175531327411287,0,1,0,1,78,8104.200000000001
7856-GANIL,1,1,1,0,45,1,2,1,0,2,2,2,2,0,1,1,0,98.7,4525.8,0,2,7,1.0189800742992232,0,1,0,1,54,5329.8
2419-FSORS,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0,2,8,0.9890708282082821,0,1,0,1,84,9105.6
7247-XOZPB,1,0,1,0,53,1,2,0,2,0,2,2,2,0,1,0,0,77.4,4155.95,0,2,7,1.013102725366876,0,0,0,0,66,5108.400000000001
3034-ZBEQN,0,0,1,0,48,0,1,0,0,2,2,0,0,0,1,0,3,34.7,1604.5,1,2,3,0.9633165225744476,1,0,0,1,54,1873.8000000000002
8143-ETQTI,0,0,1,1,23,1,0,2,1,1,1,1,1,1,2,1,3,19.65,451.55,0,1,1,0.9991149463436221,0,0,0,0,36,707.4
5383-MMTWC,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,3,4,0.912797619047619,1,1,1,1,14,1176.0
3097-PYWXL,0,0,1,1,4,1,0,2,1,1,1,1,1,1,0,1,2,19.95,82.9,0,0,1,1.0388471177944862,0,0,1,0,10,199.5
6050-FFXES,0,0,1,0,69,1,2,1,0,0,2,2,2,2,2,0,0,105.35,7240.65,0,2,7,0.9960793215162708,0,1,0,1,84,8849.4
9239-ZBZZV,0,0,0,0,6,0,1,0,0,0,2,0,2,2,0,1,2,47.95,305.1,1,0,4,1.0604796663190823,1,0,1,1,12,575.4000000000001
7568-PODML,1,0,0,0,1,0,1,0,0,0,0,0,2,2,0,1,3,45.3,45.3,1,0,3,1.0,1,0,1,1,7,317.09999999999997
5533-NHFRF,1,1,0,0,7,0,1,0,0,2,0,2,0,2,0,1,2,44.4,265.8,0,3,4,0.8552123552123552,0,0,1,1,13,577.1999999999999
0679-TDGAK,1,0,1,1,50,1,0,0,2,0,0,2,2,2,1,0,2,75.5,4025.6,0,2,6,1.0663841059602648,0,0,0,0,66,4983.0
6257-DTAYD,1,0,1,0,71,1,2,1,0,2,0,2,2,2,2,1,1,104.15,7365.3,0,2,7,0.9960309142420534,0,1,0,1,84,8748.6
8208-EUMTE,1,0,0,0,16,0,1,0,2,2,2,2,2,0,2,0,3,54.85,916.15,0,1,6,1.043926618049225,0,0,0,0,36,1974.6000000000001
6505-OZNPG,0,0,0,0,6,0,1,0,2,2,2,2,2,2,2,1,3,63.4,348.8,0,0,7,0.9169295478443744,0,0,0,0,36,2282.4
7739-LAXOG,0,0,1,1,32,1,2,1,0,0,2,0,0,2,0,1,0,91.05,2954.5,1,2,5,1.014037616694124,1,1,1,1,38,3459.9
8398-TBIYD,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0,2,5,1.0142250426341335,0,1,0,0,84,7114.8
9419-IPPBE,0,0,1,1,51,1,2,1,0,0,2,0,0,2,1,1,2,90.15,4554.85,0,2,5,0.9906908964362228,1,1,0,1,66,5949.900000000001
4526-RMTLL,1,0,1,1,8,1,2,0,2,2,0,2,0,2,2,1,1,76.15,645.8,0,3,7,1.0600787918581744,0,0,0,0,36,2741.4
9244-ZVAPM,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.6,45.6,0,0,2,1.0,1,0,1,1,7,319.2
9828-QHFBK,1,0,0,0,24,1,0,0,2,0,0,0,0,0,0,1,2,51.15,1275.7,0,1,3,1.0391821440208537,1,0,1,0,30,1534.5
2612-PHGOX,1,0,1,0,64,1,2,0,0,2,2,2,2,0,2,1,0,76.1,4818.8,0,2,7,0.9894053876478319,0,0,0,1,84,6392.4
7228-OMTPN,1,0,0,0,4,1,0,1,0,0,0,0,2,2,0,1,2,88.45,370.65,1,0,4,1.0476257772752966,1,1,1,1,10,884.5
7596-ZYWBB,0,0,0,0,65,1,0,0,2,2,0,2,0,0,2,1,3,59.6,3739.8,0,2,5,0.965358802271554,0,0,0,0,84,5006.400000000001
5172-MIGPM,1,0,0,0,4,1,2,0,0,0,0,2,0,2,0,0,3,65.55,237.2,0,0,5,0.9046529366895499,0,0,1,1,10,655.5
0827-ITJPH,1,0,0,0,36,1,0,2,1,1,1,1,1,1,2,1,1,18.55,689.0,0,2,1,1.0317460317460316,0,0,0,0,60,1113.0
2833-SLKDQ,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,45.05,45.05,1,0,2,1.0,1,0,1,1,7,315.34999999999997
1237-WIYYZ,0,0,0,0,18,1,0,2,1,1,1,1,1,1,0,1,3,19.55,389.25,0,1,1,1.1061381074168797,0,0,1,0,24,469.20000000000005
0851-DFJKB,0,0,0,0,15,1,0,0,2,0,2,2,0,0,0,0,2,58.95,955.15,0,1,5,1.0801809443030816,0,0,1,0,21,1237.95
5630-IXDXV,0,0,0,0,47,1,2,1,0,2,2,0,2,2,0,1,2,106.35,4849.1,0,2,7,0.9701207374286029,1,1,1,1,53,5636.549999999999
8098-LLAZX,0,1,0,0,4,1,2,1,0,0,0,0,2,2,0,1,2,95.45,396.1,1,0,5,1.0374541644840232,1,1,1,1,10,954.5
4791-QRGMF,1,0,1,0,59,1,2,1,0,0,2,0,2,2,1,1,0,99.5,5961.1,1,2,6,1.015433097691849,1,1,0,1,66,6567.0
7881-INRLC,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,2,6,1.0444554619071227,1,1,1,1,51,5143.349999999999
8984-EYLLL,1,0,1,0,64,1,2,1,0,2,0,2,2,2,2,1,2,105.25,6823.4,0,2,7,1.0129750593824227,0,1,0,1,84,8841.0
2373-NTKOD,1,0,0,0,8,1,0,0,0,0,0,0,2,2,0,1,2,66.25,546.45,0,3,4,1.0310377358490568,1,0,1,1,14,927.5
2577-GVSIL,1,0,1,1,35,1,2,0,0,0,0,2,2,2,1,1,0,73.45,2661.1,0,2,6,1.0351453855878634,0,0,0,1,42,3084.9
1401-FTHFQ,1,0,1,1,23,1,0,2,1,1,1,1,1,1,1,1,1,20.0,445.3,0,1,1,0.9680434782608696,0,0,0,0,30,600.0
4967-WPNCF,1,0,0,0,72,0,1,0,2,2,2,2,2,2,2,1,0,63.7,4464.8,0,2,7,0.9734868306296877,0,0,0,0,84,5350.8
3486-NPGST,0,0,0,0,36,1,0,2,1,1,1,1,1,1,1,0,3,19.55,620.75,0,2,1,0.8819977266268826,0,0,0,0,42,821.1
1047-NNCBF,1,0,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,70.55,1493.55,0,1,2,1.058504606661942,1,1,1,1,26,1834.3
8065-QBYTO,0,1,0,0,71,1,2,1,2,2,0,2,2,0,1,1,1,99.65,7181.25,0,2,7,1.0149961484915513,0,1,0,0,78,7772.700000000001
0404-AHASP,1,0,1,0,72,1,0,2,1,1,1,1,1,1,2,0,1,19.7,1421.9,0,2,1,1.0024675690919347,0,0,0,0,84,1654.8
3797-VTIDR,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,23.45,23.45,1,0,1,1.0,1,0,1,1,7,164.15
8769-KKTPH,0,0,1,1,63,1,2,1,2,0,0,0,2,2,1,1,1,99.65,6311.2,0,2,6,1.005296314879857,1,1,0,0,78,7772.700000000001
1142-WACZW,1,0,0,0,2,0,1,0,0,0,0,2,0,0,0,0,0,29.85,75.6,1,0,2,1.2663316582914572,0,0,1,1,8,238.8
7883-ROJOC,0,0,1,0,19,1,0,0,0,0,0,0,0,0,0,0,3,44.9,839.65,0,1,2,0.9842339702262337,1,0,1,1,25,1122.5
0784-GTUUK,1,0,1,0,62,1,2,2,1,1,1,1,1,1,1,1,1,23.75,1446.8,0,2,2,0.9825466893039049,0,0,0,0,78,1852.5
4128-ETESU,0,1,1,0,47,1,2,1,0,0,2,0,2,2,0,0,2,99.7,4747.2,0,2,6,1.013081798587251,1,1,1,1,53,5284.1
6967-QIQRV,1,0,1,1,15,1,0,1,2,0,0,2,2,2,1,0,2,101.9,1667.25,0,1,6,1.090775269872424,0,1,0,0,30,3057.0
2480-JZOSN,0,0,1,0,1,1,0,2,1,1,1,1,1,1,0,1,3,20.65,20.65,0,0,1,1.0,0,0,1,0,7,144.54999999999998
